ID,Project_Valuation
154239P0019,288.6526352161178
129270P0090,277.87484065571607
152329P0060,287.9638690696725
118217P0020,0.0
118896P0020,277.948873629871
15167P00200,280.62377669991827
130197P0024,315.7507496702067
18083P00900,278.4517327204645
127606P0022,287.9753886033958
121719P0015,264.3322577859093
128116P0016,288.7700989432546
155951P0070,281.2368023398858
17814P00130,283.28381418761916
110749P0050,299.4289262465194
112533P0024,299.1769085991841
15874P00700,277.2251554675146
139445P0060,312.84179954337174
152390P0020,284.2621102832087
141371P0014,311.8516240031944
16682P00300,265.795765570767
111633P0090,297.96485052133704
143467P0023,295.13616520874893
119927P0019,295.0402378519287
135054P0080,309.2751024747472
125979P0010,315.6584588488332
110891P0070,284.99639413967964
148060P0021,275.5974364179052
18360P00240,272.05161210191443
117377P0018,187.8750848296952
121175P0080,283.48326922692775
141140P0018,294.5448983114371
12631P00230,291.03615506736844
129249P0015,286.9558434883496
129900P0018,281.72158680190347
146851P0016,314.6858690869442
117293P0015,277.96261566658194
150654P0015,317.72108017247916
121789P0080,299.1950416820779
133288P0020,305.8907587971865
143723P0025,280.0000508361119
150143P0012,269.133454647416
121590P0014,296.32875193889674
144726P0025,282.939466712635
140578P0011,279.9377388548488
140588P0070,298.0422597241557
154083P0040,296.9719778806304
141593P0020,0.0
117305P0016,274.31679555262684
139960P0012,258.4563723662745
151255P0090,282.5180402417085
19788P00700,292.69033559054475
112718P0022,297.2872665191793
155456P0015,292.42129499797437
151120P0080,308.9160523827692
146965P0012,287.86000464784826
113855P0070,285.79415627494734
149488P0010,269.95865222415904
154041P0021,296.8457031498405
153304P0010,306.3732695147111
14155P00250,268.4771273866817
12820P00190,275.8268100165656
111808P0070,267.0551729852716
133506P0016,267.6825437987946
154135P0016,312.91322909577667
114335P0013,272.1686010952543
141351P0013,259.29103869843607
149505P0024,327.561878672648
120975P0015,259.5779997884825
117104P0080,321.0242345359344
125285P0014,314.62603583040817
115037P0050,313.91417350950314
131223P0050,259.7586403815237
148226P0018,280.63762629197583
130173P0020,315.34000151450243
116478P0011,310.34955653454415
17342P00500,297.17577239417733
113587P0010,303.8984529239359
131045P0017,274.83487759622926
133412P0020,301.48064241532836
13472P00210,284.77571910274645
113095P0010,284.76076905089326
150651P0013,263.5383998528943
152930P0014,300.25622177965613
120155P0017,298.70816876297306
132571P0013,291.02387533364015
144427P0050,272.6903325674224
112559P0025,309.0814974960589
114939P0017,306.8314838293718
133700P0022,320.5537251180008
133782P0015,300.5342769305422
144480P0011,288.10155851312754
148954P0012,331.3427030290847
140470P0018,268.6835479810999
142332P0014,316.91819878774106
110462P0018,297.8791185449823
141536P0050,285.25608616450444
120062P0070,262.71168777622745
128024P0012,311.1355083194295
128795P0019,309.7348067701118
135110P0017,278.18480650489084
149552P0014,308.2517819701391
19668P00800,278.6507661258435
131074P0013,280.31214866572236
152641P0014,292.68997833498395
147208P0014,276.66939383963336
15823P00600,290.54435457115466
16514P00700,302.34207027599075
121396P0019,286.9558434883496
15189P00230,270.11183014404656
112218P0016,320.13183689767214
136695P0023,274.0088565194596
137638P0015,295.50879343161233
153728P0070,282.31556486647787
123015P0022,304.5567196271898
135176P0025,259.80225139958543
145874P0040,299.317731785102
18447P00110,273.74176647522665
117714P0013,272.418147780828
114500P0060,316.4503589738021
141088P0060,298.33180200452637
142045P0050,275.87145052096594
112845P0011,262.76034966442745
155402P0016,315.5748986159244
146581P0050,296.73568861864965
135478P0023,307.50262332918965
155098P0080,303.33307580697004
135622P0010,312.572522780442
152048P0022,286.986449389901
136470P0030,288.4064210791348
133361P0010,293.4606510977877
132034P0025,266.49443364704854
1143P004000,292.9618109354072
17028P00150,270.5291703135564
122562P0015,275.0680079715263
148594P0018,285.61182937030105
126907P0040,312.935608733772
153636P0013,309.61690706351175
137115P0017,291.73658637023135
13796P00120,288.23714449711764
157117P0010,308.8536385395697
134996P0015,269.98384655488707
127411P0030,274.83619080486994
112399P0013,286.8807210132915
145042P0017,254.6920162545321
115260P0017,273.5500063020832
11432P00250,295.5016093765949
137460P0070,292.3201970363158
19625P00140,287.50857880123294
144982P0019,292.4914476304573
141252P0090,290.8220380667248
142966P0015,281.0804620427274
152471P0030,0.0
152698P0020,312.14780789091077
147537P0010,274.07479111708795
131342P0015,326.25874383793115
137767P0025,297.7219349224752
121689P0040,272.20079710244977
125150P0090,285.3616321222792
151314P0017,301.46512482429614
114599P0060,302.26110423991884
128841P0016,279.9037642675695
14510P00180,256.44851922029255
114690P0013,279.7195766992122
154766P0025,290.2343372963943
114898P0017,270.4203835323819
120161P0015,284.8257474897443
125505P0013,279.1473773365745
150700P0025,273.21770164294355
113346P0011,293.41051655980107
138729P0030,294.5048523883946
156966P0025,262.16647602756547
148083P0011,292.26134601832297
151601P0024,0.0
155746P0040,290.23208561624625
113468P0040,261.33290490506687
124925P0019,269.1451861024899
122857P0060,275.89148483667634
128316P0023,306.1527673713684
15998P00110,296.4232875277613
152393P0019,311.2268083581416
148301P0030,271.69728425846176
125310P0080,316.3274017163443
152496P0020,302.62494596492695
155517P0030,312.48007807223667
138793P0023,292.94179406548426
125482P0022,296.0582598709983
155872P0010,306.95463149676607
18950P00900,277.7449642576057
138052P0090,293.34668393198837
118678P0090,267.17249844961134
15351P00170,284.9518753296224
13746P00200,269.91529434809655
123902P0015,306.928956158598
140845P0020,277.64166750507235
132673P0025,275.2319859106064
11538P00900,285.8577690462582
142958P0012,312.7944143571221
13911P00100,262.54503062841025
123582P0020,290.8832265340903
148260P0030,296.26346858127465
119359P0012,269.44651095986376
149564P0021,267.6541639697733
17842P00150,284.5627307288762
129963P0025,260.75358132723017
13161P00180,275.74752251677336
125728P0070,300.94670047341526
155783P0080,256.91404031988566
121116P0090,246.07746020079063
11648P00150,287.3814419992231
134048P0018,329.2291121006564
153669P0019,284.88564781348293
119378P0022,291.6084898964428
132500P0015,255.65289059770782
124423P0010,273.75552668410063
134974P0012,286.36680536315623
17473P00400,274.29317611084286
131809P0090,313.8278366306384
115604P0021,298.8207464536186
153413P0024,283.3066391819503
116165P0017,0.0
129644P0024,296.8929546848031
119781P0080,317.0910744596078
121424P0020,292.33996794906665
151086P0025,302.6962235264238
113698P0030,285.51474866360394
140916P0022,321.4064451473216
142069P0080,265.08670079812225
124898P0050,293.01333131428896
17769P00220,260.5219192473912
140884P0060,298.731938406408
143158P0070,297.2686153647756
113221P0011,274.79150126474207
114370P0015,288.1303280964452
148737P0025,292.3010181358738
147836P0021,291.9371228425025
126971P0016,0.0
152607P0025,313.54893565789496
131372P0030,279.0415953171593
147364P0012,281.17056978820165
141391P0017,332.9746723474453
11973P00140,285.3261199117725
148213P0014,284.756872634082
115281P0022,295.7219631037832
144169P0060,315.0809449046465
116366P0070,279.9843680807444
110886P0090,293.60485400847944
121239P0040,280.21696009963483
134305P0021,292.1539316795255
120415P0040,320.25211212949796
132179P0025,307.19176333024404
147437P0050,324.17615787139783
151628P0025,279.79874563527875
1650P008000,293.98701327495763
122430P0023,305.7385509921463
127088P0020,276.33342783198793
141218P0012,290.3294839392345
119780P0012,255.9477099160991
14965P00400,261.29625931168385
156448P0024,276.84154965009566
146467P0019,300.279604076438
122975P0022,0.0
149420P0010,285.0115530480847
142076P0013,300.5234007570269
12921P00900,265.7007645396561
132524P0020,304.53178563938883
148901P0015,315.17148734384017
142752P0013,298.48644509495637
17645P00130,300.7056355763655
19487P00120,289.9184624898504
15991P00600,244.1105581698413
132814P0015,283.01336003766085
127500P0050,290.20502778973946
12499P00140,277.40573622154795
119748P0023,288.16799244972594
125230P0018,287.83389669285214
127555P0070,289.92717325724607
124901P0024,181.35681810167992
118024P0011,321.90745163804235
149230P0090,293.25951012389595
13815P00120,288.3093305284664
157134P0022,294.41937369336154
117467P0025,273.20447333380696
1808P001500,292.33742836250974
16069P00230,283.6308712175719
15447P00220,285.3745887352307
16748P00100,286.3687990324125
112203P0060,329.5836096177641
1573P001400,293.48666584168734
125288P0010,309.40534163902623
120960P0025,302.40738770574194
146539P0021,310.99063848108136
150707P0080,300.7742315387309
131017P0018,310.34955653454415
124707P0012,290.911198000598
151418P0060,324.10386193965587
116801P0080,244.0850675244573
18802P00700,319.8284906115588
157273P0017,296.9821153050483
121658P0040,270.43588495809223
137912P0060,326.9759272757086
125917P0022,280.4443794244113
121558P0080,277.8407130526388
113010P0021,290.83016896625963
121814P0030,305.2602407916753
140374P0010,275.8871956218081
132763P0022,291.7258914490645
143793P0024,305.90955421626165
18031P00210,299.81771976983015
151870P0040,283.74583779190567
120993P0022,292.76685624481075
119053P0010,283.04968129498
18986P00230,278.4858675284095
153595P0090,353.0223193300833
128557P0024,267.79816088669725
148031P0014,263.1041539313286
110042P0019,299.0704120475108
144227P0030,304.9543011590727
135047P0019,303.9894889552744
112032P0016,271.5802062577829
114009P0024,291.06652761622587
154635P0020,254.0385778806965
127475P0030,294.70859070076403
19830P00700,293.12331132157817
113608P0013,293.5046568850363
127827P0017,308.4988116857649
147909P0040,278.6006043572152
17975P00900,177.47754489527043
116769P0013,292.8861912880799
117546P0015,260.02831384115916
136516P0015,270.59926138346293
122720P0023,275.3462347564955
138951P0030,289.0106177814951
146405P0019,277.8005206186632
13023P00500,277.2614115402201
134432P0040,287.2622038859883
136585P0020,297.63848005491417
15516P00130,265.50651282465725
147849P0018,270.99249842043497
15316P00400,299.58616862218474
14175P00300,289.12294372418137
142476P0040,284.9518753296224
154340P0025,311.5850527131193
119634P0040,276.4755584068433
114490P0010,306.201388467766
116540P0020,301.7634631697705
151539P0020,278.1501049340726
124987P0012,278.5082814522314
133483P0080,284.90731452414207
135234P0011,279.1379119727266
153351P0015,287.28104048391594
121549P0070,289.0894014867745
151322P0012,278.8636358936125
153124P0010,280.414335973484
126902P0020,277.32199069278283
141001P0021,305.59854343515997
141382P0020,282.8152549077613
115550P0090,341.03064478316367
120831P0021,305.69187138130843
134826P0019,309.96488183168435
129368P0018,307.9092113745995
16772P00210,286.1485419653773
139466P0016,318.8296560414695
14067P00150,277.31764714586717
129832P0018,273.43879831766253
114893P0025,317.0017262919497
157008P0023,333.935074988548
114541P0023,282.4707472775884
149119P0011,286.54538948769977
128907P0021,304.23325089783265
16431P00180,325.24987827224896
12652P00110,318.5959880181714
112454P0019,288.68602579331815
123580P0050,284.4909719194532
110247P0010,310.55466084486284
129669P0030,279.03913318885446
153661P0090,266.6795635023451
136249P0050,302.2504369710779
134275P0011,296.0561063219267
127357P0021,321.3714170074396
146103P0060,301.95290326327097
118437P0030,265.8595707227197
124799P0021,304.17821261523295
156413P0040,312.48988323656874
111989P0024,304.73145203147135
142049P0030,291.8925000698028
144015P0040,273.3241579322515
134007P0022,273.4580202666504
124705P0022,285.4209718253499
130674P0060,275.9812741611341
125540P0018,326.1127370226223
126663P0024,256.6832164529157
119696P0010,293.3733729739175
154982P0017,308.89189871270383
120643P0025,306.8496961505797
113132P0030,288.4037735451428
121158P0020,293.64789456814265
14398P00220,274.3215723253781
15884P00600,275.7602471588509
156699P0021,293.7299003029761
147535P0012,281.00299743973966
19879P00600,301.5672708263895
118611P0020,286.65609077652323
133881P0012,303.6443475806715
142260P0018,293.83208323678883
125435P0025,303.0940999321888
153676P0080,317.8392480022925
124543P0020,299.8006206152204
122874P0021,274.16881990533454
119668P0080,269.33312909909046
137038P0015,271.82125226633167
128538P0014,283.650503999239
142238P0020,265.61635707390826
151521P0019,297.4760744990813
199P0025000,300.37122649883304
19184P00120,278.8709388835952
127589P0040,289.69680926289817
11022P00200,279.4498553432806
16084P00210,279.865633818515
